ID,Nickname,AvatarName,Category,Comment,Author,AvatarURL,SourceURL,EntryType,DisplaySerial,BoothURL
0425,Succubus Akyo,akyo_サキュ,"Fictional Being,Devil・Succubus",,ささのき,https://vrchat.com/home/avatar/avtr_aba979b9-7a75-40a7-988b-89772726edc5,https://vrchat.com/home/avatar/avtr_aba979b9-7a75-40a7-988b-89772726edc5,avatar,,
0426,Inari Sushi Akyo,akyo_いなりずし,"Food,Food/Dish,Food/Sushi",Third in the Sushi Series,ささのき,https://vrchat.com/home/avatar/avtr_3916d347-d653-4e7e-8ed4-9eb4005e9cbb,https://vrchat.com/home/avatar/avtr_3916d347-d653-4e7e-8ed4-9eb4005e9cbb,avatar,,
0427,Grocer Green Onion Akyo,akyo_ねぎ八百屋,"Food,Food/Vegetable,Role・Status",,ささのき,https://vrchat.com/home/avatar/avtr_ad9eb708-8fcc-43bd-9011-dd2e0eab93c7,https://vrchat.com/home/avatar/avtr_ad9eb708-8fcc-43bd-9011-dd2e0eab93c7,avatar,,
0428,Farmer Green Onion Akyo,akyo_ねぎ農家,"Food,Food/Vegetable,Role・Status,Role・Status/Farmer",,ささのき,https://vrchat.com/home/avatar/avtr_7042dcef-edbf-4c68-b182-51d5aa0b0ee9,https://vrchat.com/home/avatar/avtr_7042dcef-edbf-4c68-b182-51d5aa0b0ee9,avatar,,
0429,Palm Tree Akyo,akyo_ヤシの木,Plant,Third in the Wood Series,ささのき,https://vrchat.com/home/avatar/avtr_d87850c0-4479-4e88-be6f-7548e575867b,https://vrchat.com/home/avatar/avtr_d87850c0-4479-4e88-be6f-7548e575867b,avatar,,
0430,Racing Fox Akyo,akyo_レーシングきつね,"Animal,Animal/Fox",,ささのき,https://vrchat.com/home/avatar/avtr_e8ed7d23-ac42-442d-9607-de2875a8d7c9,https://vrchat.com/home/avatar/avtr_e8ed7d23-ac42-442d-9607-de2875a8d7c9,avatar,,
0431,Station Attendant Fox Akyo,akyo_きつね駅員,"Animal,Animal/Fox,Role・Status",,ささのき,https://vrchat.com/home/avatar/avtr_ffd524f1-ea73-4338-8d2c-2d9d75d3ae82,https://vrchat.com/home/avatar/avtr_ffd524f1-ea73-4338-8d2c-2d9d75d3ae82,avatar,,
0432,Bunny Fox Akyo,akyo_BunnyFox,"Season・Event,Season・Event/Halloween,Animal,Animal/Fox,Fashion,Fashion/Roleplay,Pretty",,ささのき,https://vrchat.com/home/avatar/avtr_542c948a-4a80-4226-9f7b-8a7fe2c0049d,https://vrchat.com/home/avatar/avtr_542c948a-4a80-4226-9f7b-8a7fe2c0049d,avatar,,
0433,Stretch Akyo,akyo_ストレッチ,"Parody,Parody/Stretchman,Physical,Physical/Athletic","Lifelong Health, Lifelong Akyo",ささのき,https://vrchat.com/home/avatar/avtr_189d434f-2982-4b77-b6a2-d04aaaf62d05,https://vrchat.com/home/avatar/avtr_189d434f-2982-4b77-b6a2-d04aaaf62d05,avatar,,
0434,Red Riding Hood Fox Akyo,akyo_きつね赤ずきん,"Animal,Animal/Fox,Season・Event,Season・Event/Halloween,Fashion,Fashion/Roleplay",Beware of the wolf Akyo,ささのき,https://vrchat.com/home/avatar/avtr_ea9e6901-c9c8-47e8-a90b-d55ce222b870,https://vrchat.com/home/avatar/avtr_ea9e6901-c9c8-47e8-a90b-d55ce222b870,avatar,,
0435,Hunter Akyo,akyo_猟師,Role・Status,,ささのき,https://vrchat.com/home/avatar/avtr_997f4267-2f36-4d6c-9ebe-1b96f6592291,https://vrchat.com/home/avatar/avtr_997f4267-2f36-4d6c-9ebe-1b96f6592291,avatar,,
0436,Deer Akyo,akyo_シカ,"Animal,Animal/Deer",,ささのき,https://vrchat.com/home/avatar/avtr_6152bd2b-6ac3-40ca-b43b-a3f17d508700,https://vrchat.com/home/avatar/avtr_6152bd2b-6ac3-40ca-b43b-a3f17d508700,avatar,,
0437,Singing Green Onion Akyo,akyo_ねぎうた,"Food,Food/Vegetable,Parody,Parody/Vocaloid",The green onion series is also expanding.,ささのき,https://vrchat.com/home/avatar/avtr_9071118b-d070-4d97-a81d-7deb6df4c22d,https://vrchat.com/home/avatar/avtr_9071118b-d070-4d97-a81d-7deb6df4c22d,avatar,,
0438,Ukyo Fox Akyo,akyo_foxUkyo,"Animal,Animal/Fox,Parody,Parody/AIBOU",,ささのき,https://vrchat.com/home/avatar/avtr_2855f50c-07d4-4e4c-84fa-23c2f5013308,https://vrchat.com/home/avatar/avtr_2855f50c-07d4-4e4c-84fa-23c2f5013308,avatar,,
0439,Toast Tanuki Akyo,akyo_to-stTANUKI,"Food,Food/Dish,Animal,Animal/Tanuki",,ささのき,https://vrchat.com/home/avatar/avtr_bbf76760-bbca-48d9-be4d-f924e1606cf4,https://vrchat.com/home/avatar/avtr_bbf76760-bbca-48d9-be4d-f924e1606cf4,avatar,,
0440,Crab Akyo,akyo_kani,"Animal,Animal/Crab,Animal/Marine Life",With Shrimp and Crab Mode,ささのき,https://vrchat.com/home/avatar/avtr_50a5f466-4c46-4822-b219-8fdc0d630267,https://vrchat.com/home/avatar/avtr_50a5f466-4c46-4822-b219-8fdc0d630267,avatar,,
0441,Mochi Akyo,akyo_もち,"Food,Food/Sweets,Season・Event,Season・Event/New Year",Second-Generation Mochi Akyo,ささのき,https://vrchat.com/home/avatar/avtr_209684dd-dca1-415d-a747-af883a896756,https://vrchat.com/home/avatar/avtr_209684dd-dca1-415d-a747-af883a896756,avatar,,
0442,Magical Green Onion AkyoAkyo,akyo_ねぎまほう,"Season・Event,Season・Event/Halloween,Skill・Trait,Skill・Trait/Magic,Food,Food/Vegetable,Fashion,Fashion/Roleplay",,ささのき,https://vrchat.com/home/avatar/avtr_eb18a90b-8452-4702-b24a-5cd9abd5d22a,https://vrchat.com/home/avatar/avtr_eb18a90b-8452-4702-b24a-5cd9abd5d22a,avatar,,
0443,Mont Blanc Akyo,akyo_モンブラン,"Food,Food/Sweets",,ささのき,https://vrchat.com/home/avatar/avtr_a09d8024-486a-4b85-9688-a62edc34d450,https://vrchat.com/home/avatar/avtr_a09d8024-486a-4b85-9688-a62edc34d450,avatar,,
0444,Mont Blanc Fox Akyo,akyo_きつねモンブラン,"Animal,Animal/Fox,Food,Food/Sweets",,ささのき,https://vrchat.com/home/avatar/avtr_74f6c6a7-b8db-4bb7-b85a-4bafb512b1d9,https://vrchat.com/home/avatar/avtr_74f6c6a7-b8db-4bb7-b85a-4bafb512b1d9,avatar,,
0445,Wolf Akyo,akyo_おおかみ,"Animal,Animal/Wolf",,ささのき,https://vrchat.com/home/avatar/avtr_9d83a91f-bf82-4d58-83c1-6559f9dfbeb6,https://vrchat.com/home/avatar/avtr_9d83a91f-bf82-4d58-83c1-6559f9dfbeb6,avatar,,
0446,Space Normal Akyo,akyo_うちゅう,"Environment・Weather,Role・Status,Environment・Weather/Outer Space,Skill・Trait,Skill・Trait/Zero-G Resistance,Skill・Trait/Hypoxia Resistance",,ささのき,https://vrchat.com/home/avatar/avtr_ca7da3b3-0e5c-44a1-89fc-a9a89da3961f,https://vrchat.com/home/avatar/avtr_ca7da3b3-0e5c-44a1-89fc-a9a89da3961f,avatar,,
0447,Knight Fox Akyo,akyo_きつねないと,"Animal,Animal/Fox",,ささのき,https://vrchat.com/home/avatar/avtr_b6edb67a-1a5c-4268-828c-51ed8e0f536b,https://vrchat.com/home/avatar/avtr_b6edb67a-1a5c-4268-828c-51ed8e0f536b,avatar,,
0448,Halloween Pumpkin Akyo,akyo_かぼちゃHW,"Season・Event,Season・Event/Halloween,Fashion,Fashion/Roleplay",,ささのき,https://vrchat.com/home/avatar/avtr_7b2e4467-0cff-4a97-80ce-be816e05d345,https://vrchat.com/home/avatar/avtr_7b2e4467-0cff-4a97-80ce-be816e05d345,avatar,,
0449,Halloween Poncho FoxBeer Akyo,akyo_foxHW,"Animal,Animal/Fox,Season・Event,Season・Event/Halloween,Fashion,Fashion/Roleplay",,ささのき,https://vrchat.com/home/avatar/avtr_cec68cad-1972-4a81-8289-4adb9988d5cf,https://vrchat.com/home/avatar/avtr_cec68cad-1972-4a81-8289-4adb9988d5cf,avatar,,
0450,Jiangshi Fox Akyo,akyo_きつねキョンシー,"Animal,Animal/Fox,Season・Event,Season・Event/Halloween,Fictional Being,Fictional Being/Yokai・Ghost,Fashion,Fashion/Roleplay",,ささのき,https://vrchat.com/home/avatar/avtr_5e407374-de0c-42d1-af14-a7b5ff7ebf07,https://vrchat.com/home/avatar/avtr_5e407374-de0c-42d1-af14-a7b5ff7ebf07,avatar,,
0451,Teapot Tanuki Akyo,akyo_たぬきちゃがま,"Animal,Animal/Tanuki",,ささのき,https://vrchat.com/home/avatar/avtr_509e5e10-b689-4843-96bc-016a655f74de,https://vrchat.com/home/avatar/avtr_509e5e10-b689-4843-96bc-016a655f74de,avatar,,
0452,Beer Shop Tanuki Akyo,akyo_たぬき酒屋,"Animal,Animal/Tanuki",,ささのき,https://vrchat.com/home/avatar/avtr_6fc43531-97bb-43cf-8f63-3381422a470f,https://vrchat.com/home/avatar/avtr_6fc43531-97bb-43cf-8f63-3381422a470f,avatar,,
0453,Cafe Wolf Akyo,akyo_おおかみカフェ,"Animal,Animal/Wolf",,ささのき,https://vrchat.com/home/avatar/avtr_ce054e6f-f6c8-4864-9cf5-180cab3e6478,https://vrchat.com/home/avatar/avtr_ce054e6f-f6c8-4864-9cf5-180cab3e6478,avatar,,
0454,Dragon Akyo SP,akyo_老どらごん,"Fictional Being,Skill・Trait,Skill・Trait/Flying,Animal,Fictional Being/Dragon","SP stands for Substance Painter, right?",ささのき,https://vrchat.com/home/avatar/avtr_682931f3-e166-4f62-a626-2a1f39a9505e,https://vrchat.com/home/avatar/avtr_682931f3-e166-4f62-a626-2a1f39a9505e,avatar,,
0455,Wood Carving Fox Akyo,akyo_木彫りきつね,"Animal,Animal/Fox,Material・Raw Material,Material・Raw Material/Plant,Material・Raw Material/Plant/Wood,Shape・Texture,Shape・Texture/Hard,Art",,ささのき,https://vrchat.com/home/avatar/avtr_706f8cad-a7cd-4fa0-b9eb-2a7f47c7bb04,https://vrchat.com/home/avatar/avtr_706f8cad-a7cd-4fa0-b9eb-2a7f47c7bb04,avatar,,
0456,Halloween Japanese Radish Akyo,akyo_だいこんHW,"Food,Food/Vegetable,Season・Event,Season・Event/Halloween,Japanese Radish,Fashion,Fashion/Roleplay",,ささのき,https://vrchat.com/home/avatar/avtr_c9eda5f8-c8cb-4f2f-8797-375583500552,https://vrchat.com/home/avatar/avtr_c9eda5f8-c8cb-4f2f-8797-375583500552,avatar,,
0457,Ermine Akyo 2024,akyo_オコジョ24,"Animal,Animal/Ermine",Third-Generation Ermine Akyo,ささのき,https://vrchat.com/home/avatar/avtr_bfab0401-1392-4060-805c-456d4cc20b50,https://vrchat.com/home/avatar/avtr_bfab0401-1392-4060-805c-456d4cc20b50,avatar,,
0458,Kotatsu Fox Akyo,akyo_きつねこたつ,"Animal,Animal/Fox,Appliances・Furniture,Season・Event,Season・Event/New Year",,ささのき,https://vrchat.com/home/avatar/avtr_cf0aabab-d449-469c-9f2c-ae49663c78d1,https://vrchat.com/home/avatar/avtr_cf0aabab-d449-469c-9f2c-ae49663c78d1,avatar,,
0459,Horse Haniwa Akyo,akyo_はにわうま,"Animal,Animal/Horse,History,Statue,Quadruped,Season・Event,Season・Event/New Year",Haniwa and horse Also Gave Birth to Derivatives,ささのき,https://vrchat.com/home/avatar/avtr_aa880970-2d3b-4cda-85f6-e1aee46b8e09,https://vrchat.com/home/avatar/avtr_aa880970-2d3b-4cda-85f6-e1aee46b8e09,avatar,,
0460,Tower of the Sun Akyo,akyo_taiyou,Art,Not in Japan Street,ささのき,https://vrchat.com/home/avatar/avtr_6c6d988b-3534-4fdc-bf4c-54437d3eb9ae,https://vrchat.com/home/avatar/avtr_6c6d988b-3534-4fdc-bf4c-54437d3eb9ae,avatar,,
0461,Haniwa Warrior Akyo,akyo_はにわぶし,"History,Statue",,ささのき,https://vrchat.com/home/avatar/avtr_5c9ea1b2-1145-4c6d-bd24-54a8543fb4ef,https://vrchat.com/home/avatar/avtr_5c9ea1b2-1145-4c6d-bd24-54a8543fb4ef,avatar,,
0462,Anubis Akyo,akyo_あぬびす,"Fictional Being,Fictional Being/God",Sasanoki-style Anubis Akyo,ささのき,https://vrchat.com/home/avatar/avtr_4ded4fea-bf3c-455d-b369-45ba7b30b63a,https://vrchat.com/home/avatar/avtr_4ded4fea-bf3c-455d-b369-45ba7b30b63a,avatar,,
0463,Pudding Cup Akyo,akyo_プリンカップ,"Food,Food/Sweets",,ささのき,https://vrchat.com/home/avatar/avtr_942d0100-58ba-47ba-9672-cb3e6ac9bf73,https://vrchat.com/home/avatar/avtr_942d0100-58ba-47ba-9672-cb3e6ac9bf73,avatar,,
0464,Station Attendant Wolf Akyo,akyo_おおかみえきいん,"Animal,Animal/Wolf",,ささのき,https://vrchat.com/home/avatar/avtr_3bfc004f-a5e7-4f57-bbab-ab0ddcd644d1,https://vrchat.com/home/avatar/avtr_3bfc004f-a5e7-4f57-bbab-ab0ddcd644d1,avatar,,
0465,Snowman Fox Akyo,akyo_ゆきだるま,"Animal,Animal/Fox,Season・Event,Material・Raw Material,Shape・Texture,Shape・Texture/Cold",,ささのき,https://vrchat.com/home/avatar/avtr_9ba51df3-046a-4272-a755-61d651548875,https://vrchat.com/home/avatar/avtr_9ba51df3-046a-4272-a755-61d651548875,avatar,,
0466,Pine Tree Akyo,akyo_まつ,Plant,,ささのき,https://vrchat.com/home/avatar/avtr_2b1b08f7-a042-4e0f-b891-f12638d88e49,https://vrchat.com/home/avatar/avtr_2b1b08f7-a042-4e0f-b891-f12638d88e49,avatar,,
0467,Chicken Akyo,akyo_にわとり,"Animal,Animal/Bird",,ささのき,https://vrchat.com/home/avatar/avtr_0ac178f7-81b7-4f4d-af4f-8e55c5e1173a,https://vrchat.com/home/avatar/avtr_0ac178f7-81b7-4f4d-af4f-8e55c5e1173a,avatar,,
0468,Curry Akyo,akyo_curry,"Food,Food/Dish",,ささのき,https://vrchat.com/home/avatar/avtr_c66d94c0-9968-4e51-a6d7-4d499eae5c1a,https://vrchat.com/home/avatar/avtr_c66d94c0-9968-4e51-a6d7-4d499eae5c1a,avatar,,
0469,Santa Fox Akyo,akyo_きつねサンタ,"Animal,Animal/Fox,Fashion,Season・Event,Season・Event/Christmas",,ささのき,https://vrchat.com/home/avatar/avtr_9583d3bf-57f6-4aa7-a809-e21ad08bc37b,https://vrchat.com/home/avatar/avtr_9583d3bf-57f6-4aa7-a809-e21ad08bc37b,avatar,,
0470,Furisode Wolf Akyo,おおかみふりそで,"Animal,Animal/Wolf,Season・Event,Season・Event/New Year",,ささのき,https://vrchat.com/home/avatar/avtr_2e9f07a1-9908-49b6-a2f6-766f446e6525,https://vrchat.com/home/avatar/avtr_2e9f07a1-9908-49b6-a2f6-766f446e6525,avatar,,
0471,Furisode Tanuki Akyo,たぬきふりそで,"Animal,Animal/Tanuki,Season・Event,Season・Event/New Year",,ささのき,https://vrchat.com/home/avatar/avtr_5c2dfd30-1bf4-42ce-ac64-949a5db80407,https://vrchat.com/home/avatar/avtr_5c2dfd30-1bf4-42ce-ac64-949a5db80407,avatar,,
0472,Fluffy Akyo,Fuwafuwa_Akyo,"Material・Raw Material,Shape・Texture,Shape・Texture/Soft,Shape・Texture/Fluffy",114 is another author's version.,nezu_jp,https://vrchat.com/home/avatar/avtr_6f50c2f5-89b6-4cda-9799-fa674a38a20c,https://vrchat.com/home/avatar/avtr_6f50c2f5-89b6-4cda-9799-fa674a38a20c,avatar,,
0473,Kotatsu Akyo,kotatsu_akyo,"Appliances・Furniture,Season・Event,Season・Event/New Year",,nezu_jp,https://vrchat.com/home/avatar/avtr_bd03fb43-7ea7-4be5-bc9c-bcc9d9dc9007,https://vrchat.com/home/avatar/avtr_bd03fb43-7ea7-4be5-bc9c-bcc9d9dc9007,avatar,,
0474,Bear Costume Akyo,bigkumasankigurumiAkyo,"Animal,Animal/Bear",,葱 potipoti93,https://vrchat.com/home/avatar/avtr_86e1876d-0604-45f4-b0ae-f78c88f59b61,https://vrchat.com/home/avatar/avtr_86e1876d-0604-45f4-b0ae-f78c88f59b61,avatar,,
0475,Prisoner Akyo,PrisonerAkyo,"Mint Chocolate,Role・Status,Role・Status/Convict,Captive",,葱 potipoti93,https://vrchat.com/home/avatar/avtr_8bb19cf9-83f2-4b67-9fe2-81a800704ba9,https://vrchat.com/home/avatar/avtr_8bb19cf9-83f2-4b67-9fe2-81a800704ba9,avatar,,
0476,Kinda Sus Akyo,nankayabaiAkyo,Art,,葱 potipoti93,https://vrchat.com/home/avatar/avtr_ea0d0fbc-74de-4465-be3e-0122f00a8347,https://vrchat.com/home/avatar/avtr_ea0d0fbc-74de-4465-be3e-0122f00a8347,avatar,,
0477,Cyclops Akyo,RedonCyclopeAkyo,Art,,葱 potipoti93,https://vrchat.com/home/avatar/avtr_0b9f8a00-c6f0-4268-8609-293ac07fc167,https://vrchat.com/home/avatar/avtr_0b9f8a00-c6f0-4268-8609-293ac07fc167,avatar,,
0478,Akyo Train,Akyonotesen,"Mint Chocolate,Vehicle,Vehicle/Land,Role・Status",,葱 potipoti93,https://vrchat.com/home/avatar/avtr_b4e941cc-6921-47ae-a3ef-9caf6d714062,https://vrchat.com/home/avatar/avtr_b4e941cc-6921-47ae-a3ef-9caf6d714062,avatar,,
0479,Festival Vibes Goat Akyo,フェス気分のヤギAkyo,"Animal,Animal/Goat,Gimmick・Special,Season・Event","The transformed form of Akyo the goat, eagerly awaiting DJ HowToMakeSushi at 'Akyo's Party Night'",nekononomicon,https://vrchat.com/home/avatar/avtr_897563b1-f2a5-4c1a-a3ad-30b3ef964bcf,https://vrchat.com/home/avatar/avtr_897563b1-f2a5-4c1a-a3ad-30b3ef964bcf,avatar,,
0480,Sushi Aquarium Employee Akyo,すし水勤務のAkyo,"Mint Chocolate,Role・Status",,nekononomicon,https://vrchat.com/home/avatar/avtr_b38aeb2a-bb50-470a-82b6-ab977a023530,https://vrchat.com/home/avatar/avtr_b38aeb2a-bb50-470a-82b6-ab977a023530,avatar,,
0481,Coconut Akyo,ココナッツakyo,"Food,Food/Fruit",,ささのき,https://vrchat.com/home/avatar/avtr_ecc0e2be-ed93-405a-b2a2-08dc4d54da13,https://vrchat.com/home/avatar/avtr_ecc0e2be-ed93-405a-b2a2-08dc4d54da13,avatar,,
0482,Asparagus Akyo,アスパラakyo,"Plant,Food,Food/Vegetable",,ささのき,https://vrchat.com/home/avatar/avtr_be4f1cd4-5acb-4d04-b61d-117099f23c8d,https://vrchat.com/home/avatar/avtr_be4f1cd4-5acb-4d04-b61d-117099f23c8d,avatar,,
0483,Corgi Akyo,akyo コーギー,"Animal,Animal/Dog",,ささのき,https://vrchat.com/home/avatar/avtr_7265691a-2a56-4638-83bd-ed6b122fa3c6,https://vrchat.com/home/avatar/avtr_7265691a-2a56-4638-83bd-ed6b122fa3c6,avatar,,
0484,Sailor Fox Akyo,akyo Fox すいへい,"Animal,Animal/Fox,Role・Status",,ささのき,https://vrchat.com/home/avatar/avtr_5e5aa01d-59a8-4631-8b48-46803c1d982a,https://vrchat.com/home/avatar/avtr_5e5aa01d-59a8-4631-8b48-46803c1d982a,avatar,,
0485,Sleeping Bag Akyo,akyo ねぶくろ,"Mint Chocolate,Fashion,Sleep",I'm curious about the origin of the idea.,ささのき,https://vrchat.com/home/avatar/avtr_6e10ce52-0b3c-4090-8bb2-28a3c7517f9b,https://vrchat.com/home/avatar/avtr_6e10ce52-0b3c-4090-8bb2-28a3c7517f9b,avatar,,
0486,Sick Akyo,KazehikiAkyo,"Mint Chocolate,Illness,Fashion,Fashion/Mask,Get Well Soon,Appliances・Furniture,Appliances・Furniture/Futon",,葱 potipoti93,https://vrchat.com/home/avatar/avtr_b75d27c3-a766-4f68-9f7b-83c49a7942bb,https://vrchat.com/home/avatar/avtr_b75d27c3-a766-4f68-9f7b-83c49a7942bb,avatar,,
0487,Pikachu Akyo,Akyochu,"Parody,Parody/Pokemon",Akyo for the VRC Pokémon Custom Gathering,ステルバイ,https://vrchat.com/home/avatar/avtr_bf07fdde-2289-4d4d-be52-44b4b7253c0e,https://vrchat.com/home/avatar/avtr_bf07fdde-2289-4d4d-be52-44b4b7253c0e,avatar,,
0488,Charmander Akyo,ヒトカゲあきょ,"Parody,Parody/Pokemon",Akyo for the VRC Pokémon Custom Gathering,kuro5963,https://vrchat.com/home/avatar/avtr_ed6357c5-0f15-4d59-a448-88302acc7323,https://vrchat.com/home/avatar/avtr_ed6357c5-0f15-4d59-a448-88302acc7323,avatar,,
0489,Squirtle Akyo,ゼニガメあきょ,"Parody,Parody/Pokemon",Akyo for the VRC Pokémon Custom Gathering,kuro5963,https://vrchat.com/home/avatar/avtr_8d990dcf-a3e0-4c92-a013-d7b3929dff26,https://vrchat.com/home/avatar/avtr_8d990dcf-a3e0-4c92-a013-d7b3929dff26,avatar,,
0490,Bulbasaur Akyo,フシギダネあきょ,"Parody,Parody/Pokemon",Akyo for the VRC Pokémon Custom Gathering,kuro5963,https://vrchat.com/home/avatar/avtr_6f094609-8fe5-4dd6-ac35-06ea39da3f5f,https://vrchat.com/home/avatar/avtr_6f094609-8fe5-4dd6-ac35-06ea39da3f5f,avatar,,
0491,NEET's Bubble Akyo,Bubble Akyo,Gimmick・Special,泡Akyo2体目。1体目はふらっとさん,NEET ENGINEER,https://vrchat.com/home/avatar/avtr_c03b0382-19a3-4cb8-a3cf-9055492f3514,https://vrchat.com/home/avatar/avtr_c03b0382-19a3-4cb8-a3cf-9055492f3514,avatar,,
0492,Tilefish Akyo,AmadaiAkyo,"Animal,Animal/Fish,Animal/Marine Life",,ふらっと（flat）,https://vrchat.com/home/avatar/avtr_e8b4b2ed-d735-48dc-b1f8-4350dc5fd7ef,https://vrchat.com/home/avatar/avtr_e8b4b2ed-d735-48dc-b1f8-4350dc5fd7ef,avatar,,
0493,Weedle Akyo,ビーきょ,"Parody,Parody/Pokemon",Akyo for the VRC Pokémon Custom Gathering,kuro5963,https://vrchat.com/home/avatar/avtr_6ac1434c-b554-49af-9501-7a5d9e2586c0,https://vrchat.com/home/avatar/avtr_6ac1434c-b554-49af-9501-7a5d9e2586c0,avatar,,
0494,Quagsire Akyo,ぬあきょ,"Parody,Parody/Pokemon",Akyo for the VRC Pokémon Custom Gathering,kuro5963,https://vrchat.com/home/avatar/avtr_da169b0b-84a8-4f09-8726-6fdca09e3afa,https://vrchat.com/home/avatar/avtr_da169b0b-84a8-4f09-8726-6fdca09e3afa,avatar,,
0495,Psyduck Akyo,あきょダック,"Parody,Parody/Pokemon",Akyo for the VRC Pokémon Custom Gathering,kuro5963,https://vrchat.com/home/avatar/avtr_c5c75ac7-0645-4917-a575-50a4d3417526,https://vrchat.com/home/avatar/avtr_c5c75ac7-0645-4917-a575-50a4d3417526,avatar,,
0496,Apple Akyo,apple_Akyo,"Food,Food/Fruit",,n777,https://vrchat.com/home/avatar/avtr_b72afca3-4150-4fc6-bf77-d72fd352187a,https://vrchat.com/home/avatar/avtr_b72afca3-4150-4fc6-bf77-d72fd352187a,avatar,,
0497,Persimmon Akyo,柿Akyo,"Food,Food/Fruit","After several years, it became public.",MaruOcircle,https://vrchat.com/home/avatar/avtr_d1e55563-3030-4649-8edb-3707f7ed3aed,https://vrchat.com/home/avatar/avtr_d1e55563-3030-4649-8edb-3707f7ed3aed,avatar,,
0498,Latte Art Akyo,LatteArtAkyo,"Art,Drink",,oyoso_5_oku,https://vrchat.com/home/avatar/avtr_66231018-1fb9-45f8-a584-1327fb329303,https://vrchat.com/home/avatar/avtr_66231018-1fb9-45f8-a584-1327fb329303,avatar,,
0499,Ribbon Fox Akyo,リボンきつねakyo,"Animal,Animal/Fox,Fashion",,ささのき,https://vrchat.com/home/avatar/avtr_5d5ac7fd-2ddb-4a05-97ed-aa3154207b5f,https://vrchat.com/home/avatar/avtr_5d5ac7fd-2ddb-4a05-97ed-aa3154207b5f,avatar,,
0500,Singing Green Onion Akyo B,ねぎうたB,"Food,Food/Vegetable,Parody,Parody/Vocaloid,Green Onion",,ささのき,https://vrchat.com/home/avatar/avtr_0f8cda2a-d208-43d0-86ec-21f787c73b6b,https://vrchat.com/home/avatar/avtr_0f8cda2a-d208-43d0-86ec-21f787c73b6b,avatar,,
0501,Sleeping Bag Akyo 2,akyo ねぶくろ2,"Mint Chocolate,Fashion,Sleep",,ささのき,https://vrchat.com/home/avatar/avtr_6ef3c177-0e60-4b5e-91dd-fa7955b4392f,https://vrchat.com/home/avatar/avtr_6ef3c177-0e60-4b5e-91dd-fa7955b4392f,avatar,,
0502,Sleeping Bag Fox Akyo,akyo_fox ねぶくろ,"Animal,Animal/Fox,Fashion,Sleep",Can be changed to a rabbit and tiger sleeping bag,ささのき,https://vrchat.com/home/avatar/avtr_fd8d8d3b-aab3-4303-bd84-e2a04fbd4587,https://vrchat.com/home/avatar/avtr_fd8d8d3b-aab3-4303-bd84-e2a04fbd4587,avatar,,
0503,Bronze Statue Akyo,ブロンズAKyo リターンズ,"Statue,Material・Raw Material,Material・Raw Material/Metal,Shape・Texture,Shape・Texture/Hard",,huyumusi,https://vrchat.com/home/avatar/avtr_fefc7e4b-6b16-4488-8fb1-5049e12e99fc,https://vrchat.com/home/avatar/avtr_fefc7e4b-6b16-4488-8fb1-5049e12e99fc,avatar,,
0504,Golden Akyo,A金yo,Color,,Karie_O․G․3,https://vrchat.com/home/avatar/avtr_d7e59690-0ec3-4171-bb35-4f0a00eaff83,https://vrchat.com/home/avatar/avtr_d7e59690-0ec3-4171-bb35-4f0a00eaff83,avatar,,
0505,Golden Butterfly Akyo,ア蝶,"Color,Animal,Animal/Bug,Animal/Bug/Butterfly",,＂K＂ ちゃん,https://vrchat.com/home/avatar/avtr_12c6cf90-a33a-49b1-9734-7671d58472b2,https://vrchat.com/home/avatar/avtr_12c6cf90-a33a-49b1-9734-7671d58472b2,avatar,,
0506,Color Inverted Akyo,色彩反転Akyo,Gimmick・Special,,ふらっと（flat）,https://vrchat.com/home/avatar/avtr_8164aa17-ae6e-4a8f-8b59-c5566c3dddbe,https://vrchat.com/home/avatar/avtr_8164aa17-ae6e-4a8f-8b59-c5566c3dddbe,avatar,,
0507,Rabbit Akyo,usagi-akyo,"Animal,Animal/Rabbit",Akyo the Atochi-style Rabbit,あとち-krgr,https://vrchat.com/home/avatar/avtr_74eeb51e-2e98-47d8-b4f8-53fab0197f86,https://vrchat.com/home/avatar/avtr_74eeb51e-2e98-47d8-b4f8-53fab0197f86,avatar,,
0508,Fluffy Japanese Radish Akyo,akyo だいこんモフ,"Food,Food/Vegetable,Japanese Radish",,ささのき,https://vrchat.com/home/avatar/avtr_0eabbbf5-04b3-4b7f-a057-0607ff402b2d,https://vrchat.com/home/avatar/avtr_0eabbbf5-04b3-4b7f-a057-0607ff402b2d,avatar,,
0509,Cinnamoroll Akyo,akyo siro,"Parody,Parody/Sinnamoroll",,ささのき,https://vrchat.com/home/avatar/avtr_45e7d425-fa40-49ff-8d12-069ecb902fc3,https://vrchat.com/home/avatar/avtr_45e7d425-fa40-49ff-8d12-069ecb902fc3,avatar,,
0510,Missile Akyo,AKYO S400 Missile system,"Mint Chocolate,Military・Weapons",,pikazero,https://vrchat.com/home/avatar/avtr_143b9ab6-9a03-4c88-a9d0-08e44bbbbc30,https://vrchat.com/home/avatar/avtr_143b9ab6-9a03-4c88-a9d0-08e44bbbbc30,avatar,,
0511,Mortar Akyo,81mm_morter_AKYO,"Mint Chocolate,Military・Weapons",,pikazero,https://vrchat.com/home/avatar/avtr_f916c4ea-ccf9-4cdc-8979-5fc1077f34e1,https://vrchat.com/home/avatar/avtr_f916c4ea-ccf9-4cdc-8979-5fc1077f34e1,avatar,,
